municipio;distrito;tipo;caminho_relativo;url;motivo
Albergaria-a-Velha;Aveiro;OSM:gis_osm_natural_a_free_1;data/Aveiro/Albergaria-a-Velha/OSM_gis_osm_natural_a_free_1_Albergaria-a-Velha.zip;http://localhost:8000/data/Aveiro/Albergaria-a-Velha/OSM_gis_osm_natural_a_free_1_Albergaria-a-Velha.zip;HTTP 404
Anadia;Aveiro;OSM:gis_osm_natural_a_free_1;data/Aveiro/Anadia/OSM_gis_osm_natural_a_free_1_Anadia.zip;http://localhost:8000/data/Aveiro/Anadia/OSM_gis_osm_natural_a_free_1_Anadia.zip;HTTP 404
Anadia;Aveiro;OSM:gis_osm_places_a_free_1;data/Aveiro/Anadia/OSM_gis_osm_places_a_free_1_Anadia.zip;http://localhost:8000/data/Aveiro/Anadia/OSM_gis_osm_places_a_free_1_Anadia.zip;HTTP 404
Anadia;Aveiro;OSM:gis_osm_protected_areas_a_free_1;data/Aveiro/Anadia/OSM_gis_osm_protected_areas_a_free_1_Anadia.zip;http://localhost:8000/data/Aveiro/Anadia/OSM_gis_osm_protected_areas_a_free_1_Anadia.zip;HTTP 404
Arouca;Aveiro;OSM:gis_osm_railways_free_1;data/Aveiro/Arouca/OSM_gis_osm_railways_free_1_Arouca.zip;http://localhost:8000/data/Aveiro/Arouca/OSM_gis_osm_railways_free_1_Arouca.zip;HTTP 404
Castelo de Paiva;Aveiro;OSM:gis_osm_railways_free_1;data/Aveiro/Castelo_de_Paiva/OSM_gis_osm_railways_free_1_Castelo_de_Paiva.zip;http://localhost:8000/data/Aveiro/Castelo_de_Paiva/OSM_gis_osm_railways_free_1_Castelo_de_Paiva.zip;HTTP 404
Estarreja;Aveiro;OSM:gis_osm_natural_a_free_1;data/Aveiro/Estarreja/OSM_gis_osm_natural_a_free_1_Estarreja.zip;http://localhost:8000/data/Aveiro/Estarreja/OSM_gis_osm_natural_a_free_1_Estarreja.zip;HTTP 404
Estarreja;Aveiro;OSM:gis_osm_protected_areas_a_free_1;data/Aveiro/Estarreja/OSM_gis_osm_protected_areas_a_free_1_Estarreja.zip;http://localhost:8000/data/Aveiro/Estarreja/OSM_gis_osm_protected_areas_a_free_1_Estarreja.zip;HTTP 404
Murtosa;Aveiro;OSM:gis_osm_places_a_free_1;data/Aveiro/Murtosa/OSM_gis_osm_places_a_free_1_Murtosa.zip;http://localhost:8000/data/Aveiro/Murtosa/OSM_gis_osm_places_a_free_1_Murtosa.zip;HTTP 404
Murtosa;Aveiro;OSM:gis_osm_railways_free_1;data/Aveiro/Murtosa/OSM_gis_osm_railways_free_1_Murtosa.zip;http://localhost:8000/data/Aveiro/Murtosa/OSM_gis_osm_railways_free_1_Murtosa.zip;HTTP 404
Oliveira de Azeméis;Aveiro;OSM:gis_osm_natural_a_free_1;data/Aveiro/Oliveira_de_Azeméis/OSM_gis_osm_natural_a_free_1_Oliveira_de_Azeméis.zip;http://localhost:8000/data/Aveiro/Oliveira_de_Azem%C3%A9is/OSM_gis_osm_natural_a_free_1_Oliveira_de_Azem%C3%A9is.zip;HTTP 404
Oliveira de Azeméis;Aveiro;OSM:gis_osm_protected_areas_a_free_1;data/Aveiro/Oliveira_de_Azeméis/OSM_gis_osm_protected_areas_a_free_1_Oliveira_de_Azeméis.zip;http://localhost:8000/data/Aveiro/Oliveira_de_Azem%C3%A9is/OSM_gis_osm_protected_areas_a_free_1_Oliveira_de_Azem%C3%A9is.zip;HTTP 404
Oliveira do Bairro;Aveiro;OSM:gis_osm_natural_a_free_1;data/Aveiro/Oliveira_do_Bairro/OSM_gis_osm_natural_a_free_1_Oliveira_do_Bairro.zip;http://localhost:8000/data/Aveiro/Oliveira_do_Bairro/OSM_gis_osm_natural_a_free_1_Oliveira_do_Bairro.zip;HTTP 404
Oliveira do Bairro;Aveiro;OSM:gis_osm_places_a_free_1;data/Aveiro/Oliveira_do_Bairro/OSM_gis_osm_places_a_free_1_Oliveira_do_Bairro.zip;http://localhost:8000/data/Aveiro/Oliveira_do_Bairro/OSM_gis_osm_places_a_free_1_Oliveira_do_Bairro.zip;HTTP 404
Oliveira do Bairro;Aveiro;OSM:gis_osm_protected_areas_a_free_1;data/Aveiro/Oliveira_do_Bairro/OSM_gis_osm_protected_areas_a_free_1_Oliveira_do_Bairro.zip;http://localhost:8000/data/Aveiro/Oliveira_do_Bairro/OSM_gis_osm_protected_areas_a_free_1_Oliveira_do_Bairro.zip;HTTP 404
Ovar;Aveiro;OSM:gis_osm_protected_areas_a_free_1;data/Aveiro/Ovar/OSM_gis_osm_protected_areas_a_free_1_Ovar.zip;http://localhost:8000/data/Aveiro/Ovar/OSM_gis_osm_protected_areas_a_free_1_Ovar.zip;HTTP 404
Santa Maria da Feira;Aveiro;OSM:gis_osm_protected_areas_a_free_1;data/Aveiro/Santa_Maria_da_Feira/OSM_gis_osm_protected_areas_a_free_1_Santa_Maria_da_Feira.zip;http://localhost:8000/data/Aveiro/Santa_Maria_da_Feira/OSM_gis_osm_protected_areas_a_free_1_Santa_Maria_da_Feira.zip;HTTP 404
Sever do Vouga;Aveiro;OSM:gis_osm_places_a_free_1;data/Aveiro/Sever_do_Vouga/OSM_gis_osm_places_a_free_1_Sever_do_Vouga.zip;http://localhost:8000/data/Aveiro/Sever_do_Vouga/OSM_gis_osm_places_a_free_1_Sever_do_Vouga.zip;HTTP 404
Sever do Vouga;Aveiro;OSM:gis_osm_railways_free_1;data/Aveiro/Sever_do_Vouga/OSM_gis_osm_railways_free_1_Sever_do_Vouga.zip;http://localhost:8000/data/Aveiro/Sever_do_Vouga/OSM_gis_osm_railways_free_1_Sever_do_Vouga.zip;HTTP 404
São João da Madeira;Aveiro;OSM:gis_osm_natural_a_free_1;data/Aveiro/São_João_da_Madeira/OSM_gis_osm_natural_a_free_1_São_João_da_Madeira.zip;http://localhost:8000/data/Aveiro/S%C3%A3o_Jo%C3%A3o_da_Madeira/OSM_gis_osm_natural_a_free_1_S%C3%A3o_Jo%C3%A3o_da_Madeira.zip;HTTP 404
São João da Madeira;Aveiro;OSM:gis_osm_places_a_free_1;data/Aveiro/São_João_da_Madeira/OSM_gis_osm_places_a_free_1_São_João_da_Madeira.zip;http://localhost:8000/data/Aveiro/S%C3%A3o_Jo%C3%A3o_da_Madeira/OSM_gis_osm_places_a_free_1_S%C3%A3o_Jo%C3%A3o_da_Madeira.zip;HTTP 404
São João da Madeira;Aveiro;OSM:gis_osm_protected_areas_a_free_1;data/Aveiro/São_João_da_Madeira/OSM_gis_osm_protected_areas_a_free_1_São_João_da_Madeira.zip;http://localhost:8000/data/Aveiro/S%C3%A3o_Jo%C3%A3o_da_Madeira/OSM_gis_osm_protected_areas_a_free_1_S%C3%A3o_Jo%C3%A3o_da_Madeira.zip;HTTP 404
Vagos;Aveiro;OSM:gis_osm_protected_areas_a_free_1;data/Aveiro/Vagos/OSM_gis_osm_protected_areas_a_free_1_Vagos.zip;http://localhost:8000/data/Aveiro/Vagos/OSM_gis_osm_protected_areas_a_free_1_Vagos.zip;HTTP 404
Vagos;Aveiro;OSM:gis_osm_railways_free_1;data/Aveiro/Vagos/OSM_gis_osm_railways_free_1_Vagos.zip;http://localhost:8000/data/Aveiro/Vagos/OSM_gis_osm_railways_free_1_Vagos.zip;HTTP 404
Vale de Cambra;Aveiro;OSM:gis_osm_railways_free_1;data/Aveiro/Vale_de_Cambra/OSM_gis_osm_railways_free_1_Vale_de_Cambra.zip;http://localhost:8000/data/Aveiro/Vale_de_Cambra/OSM_gis_osm_railways_free_1_Vale_de_Cambra.zip;HTTP 404
Águeda;Aveiro;OSM:gis_osm_places_a_free_1;data/Aveiro/Águeda/OSM_gis_osm_places_a_free_1_Águeda.zip;http://localhost:8000/data/Aveiro/%C3%81gueda/OSM_gis_osm_places_a_free_1_%C3%81gueda.zip;HTTP 404
Ílhavo;Aveiro;OSM:gis_osm_places_a_free_1;data/Aveiro/Ílhavo/OSM_gis_osm_places_a_free_1_Ílhavo.zip;http://localhost:8000/data/Aveiro/%C3%8Dlhavo/OSM_gis_osm_places_a_free_1_%C3%8Dlhavo.zip;HTTP 404
Ílhavo;Aveiro;OSM:gis_osm_protected_areas_a_free_1;data/Aveiro/Ílhavo/OSM_gis_osm_protected_areas_a_free_1_Ílhavo.zip;http://localhost:8000/data/Aveiro/%C3%8Dlhavo/OSM_gis_osm_protected_areas_a_free_1_%C3%8Dlhavo.zip;HTTP 404
Aljustrel;Beja;OSM:gis_osm_natural_a_free_1;data/Beja/Aljustrel/OSM_gis_osm_natural_a_free_1_Aljustrel.zip;http://localhost:8000/data/Beja/Aljustrel/OSM_gis_osm_natural_a_free_1_Aljustrel.zip;HTTP 404
Aljustrel;Beja;OSM:gis_osm_places_a_free_1;data/Beja/Aljustrel/OSM_gis_osm_places_a_free_1_Aljustrel.zip;http://localhost:8000/data/Beja/Aljustrel/OSM_gis_osm_places_a_free_1_Aljustrel.zip;HTTP 404
Aljustrel;Beja;OSM:gis_osm_railways_free_1;data/Beja/Aljustrel/OSM_gis_osm_railways_free_1_Aljustrel.zip;http://localhost:8000/data/Beja/Aljustrel/OSM_gis_osm_railways_free_1_Aljustrel.zip;HTTP 404
Almodôvar;Beja;OSM:gis_osm_natural_a_free_1;data/Beja/Almodôvar/OSM_gis_osm_natural_a_free_1_Almodôvar.zip;http://localhost:8000/data/Beja/Almod%C3%B4var/OSM_gis_osm_natural_a_free_1_Almod%C3%B4var.zip;HTTP 404
Almodôvar;Beja;OSM:gis_osm_places_a_free_1;data/Beja/Almodôvar/OSM_gis_osm_places_a_free_1_Almodôvar.zip;http://localhost:8000/data/Beja/Almod%C3%B4var/OSM_gis_osm_places_a_free_1_Almod%C3%B4var.zip;HTTP 404
Alvito;Beja;OSM:gis_osm_natural_a_free_1;data/Beja/Alvito/OSM_gis_osm_natural_a_free_1_Alvito.zip;http://localhost:8000/data/Beja/Alvito/OSM_gis_osm_natural_a_free_1_Alvito.zip;HTTP 404
Alvito;Beja;OSM:gis_osm_protected_areas_a_free_1;data/Beja/Alvito/OSM_gis_osm_protected_areas_a_free_1_Alvito.zip;http://localhost:8000/data/Beja/Alvito/OSM_gis_osm_protected_areas_a_free_1_Alvito.zip;HTTP 404
Barrancos;Beja;OSM:gis_osm_natural_a_free_1;data/Beja/Barrancos/OSM_gis_osm_natural_a_free_1_Barrancos.zip;http://localhost:8000/data/Beja/Barrancos/OSM_gis_osm_natural_a_free_1_Barrancos.zip;HTTP 404
Barrancos;Beja;OSM:gis_osm_places_a_free_1;data/Beja/Barrancos/OSM_gis_osm_places_a_free_1_Barrancos.zip;http://localhost:8000/data/Beja/Barrancos/OSM_gis_osm_places_a_free_1_Barrancos.zip;HTTP 404
Barrancos;Beja;OSM:gis_osm_railways_free_1;data/Beja/Barrancos/OSM_gis_osm_railways_free_1_Barrancos.zip;http://localhost:8000/data/Beja/Barrancos/OSM_gis_osm_railways_free_1_Barrancos.zip;HTTP 404
Castro Verde;Beja;OSM:gis_osm_natural_a_free_1;data/Beja/Castro_Verde/OSM_gis_osm_natural_a_free_1_Castro_Verde.zip;http://localhost:8000/data/Beja/Castro_Verde/OSM_gis_osm_natural_a_free_1_Castro_Verde.zip;HTTP 404
Cuba;Beja;OSM:gis_osm_places_a_free_1;data/Beja/Cuba/OSM_gis_osm_places_a_free_1_Cuba.zip;http://localhost:8000/data/Beja/Cuba/OSM_gis_osm_places_a_free_1_Cuba.zip;HTTP 404
Ferreira do Alentejo;Beja;OSM:gis_osm_natural_a_free_1;data/Beja/Ferreira_do_Alentejo/OSM_gis_osm_natural_a_free_1_Ferreira_do_Alentejo.zip;http://localhost:8000/data/Beja/Ferreira_do_Alentejo/OSM_gis_osm_natural_a_free_1_Ferreira_do_Alentejo.zip;HTTP 404
Ferreira do Alentejo;Beja;OSM:gis_osm_protected_areas_a_free_1;data/Beja/Ferreira_do_Alentejo/OSM_gis_osm_protected_areas_a_free_1_Ferreira_do_Alentejo.zip;http://localhost:8000/data/Beja/Ferreira_do_Alentejo/OSM_gis_osm_protected_areas_a_free_1_Ferreira_do_Alentejo.zip;HTTP 404
Ferreira do Alentejo;Beja;OSM:gis_osm_railways_free_1;data/Beja/Ferreira_do_Alentejo/OSM_gis_osm_railways_free_1_Ferreira_do_Alentejo.zip;http://localhost:8000/data/Beja/Ferreira_do_Alentejo/OSM_gis_osm_railways_free_1_Ferreira_do_Alentejo.zip;HTTP 404
Moura;Beja;OSM:gis_osm_natural_a_free_1;data/Beja/Moura/OSM_gis_osm_natural_a_free_1_Moura.zip;http://localhost:8000/data/Beja/Moura/OSM_gis_osm_natural_a_free_1_Moura.zip;HTTP 404
Moura;Beja;OSM:gis_osm_railways_free_1;data/Beja/Moura/OSM_gis_osm_railways_free_1_Moura.zip;http://localhost:8000/data/Beja/Moura/OSM_gis_osm_railways_free_1_Moura.zip;HTTP 404
Mértola;Beja;OSM:gis_osm_places_a_free_1;data/Beja/Mértola/OSM_gis_osm_places_a_free_1_Mértola.zip;http://localhost:8000/data/Beja/M%C3%A9rtola/OSM_gis_osm_places_a_free_1_M%C3%A9rtola.zip;HTTP 404
Mértola;Beja;OSM:gis_osm_railways_free_1;data/Beja/Mértola/OSM_gis_osm_railways_free_1_Mértola.zip;http://localhost:8000/data/Beja/M%C3%A9rtola/OSM_gis_osm_railways_free_1_M%C3%A9rtola.zip;HTTP 404
Serpa;Beja;OSM:gis_osm_natural_a_free_1;data/Beja/Serpa/OSM_gis_osm_natural_a_free_1_Serpa.zip;http://localhost:8000/data/Beja/Serpa/OSM_gis_osm_natural_a_free_1_Serpa.zip;HTTP 404
Serpa;Beja;OSM:gis_osm_railways_free_1;data/Beja/Serpa/OSM_gis_osm_railways_free_1_Serpa.zip;http://localhost:8000/data/Beja/Serpa/OSM_gis_osm_railways_free_1_Serpa.zip;HTTP 404
Vidigueira;Beja;OSM:gis_osm_natural_a_free_1;data/Beja/Vidigueira/OSM_gis_osm_natural_a_free_1_Vidigueira.zip;http://localhost:8000/data/Beja/Vidigueira/OSM_gis_osm_natural_a_free_1_Vidigueira.zip;HTTP 404
Vidigueira;Beja;OSM:gis_osm_places_a_free_1;data/Beja/Vidigueira/OSM_gis_osm_places_a_free_1_Vidigueira.zip;http://localhost:8000/data/Beja/Vidigueira/OSM_gis_osm_places_a_free_1_Vidigueira.zip;HTTP 404
Vidigueira;Beja;OSM:gis_osm_railways_free_1;data/Beja/Vidigueira/OSM_gis_osm_railways_free_1_Vidigueira.zip;http://localhost:8000/data/Beja/Vidigueira/OSM_gis_osm_railways_free_1_Vidigueira.zip;HTTP 404
Amares;Braga;OSM:gis_osm_protected_areas_a_free_1;data/Braga/Amares/OSM_gis_osm_protected_areas_a_free_1_Amares.zip;http://localhost:8000/data/Braga/Amares/OSM_gis_osm_protected_areas_a_free_1_Amares.zip;HTTP 404
Amares;Braga;OSM:gis_osm_railways_free_1;data/Braga/Amares/OSM_gis_osm_railways_free_1_Amares.zip;http://localhost:8000/data/Braga/Amares/OSM_gis_osm_railways_free_1_Amares.zip;HTTP 404
Cabeceiras de Basto;Braga;OSM:gis_osm_places_a_free_1;data/Braga/Cabeceiras_de_Basto/OSM_gis_osm_places_a_free_1_Cabeceiras_de_Basto.zip;http://localhost:8000/data/Braga/Cabeceiras_de_Basto/OSM_gis_osm_places_a_free_1_Cabeceiras_de_Basto.zip;HTTP 404
Cabeceiras de Basto;Braga;OSM:gis_osm_railways_free_1;data/Braga/Cabeceiras_de_Basto/OSM_gis_osm_railways_free_1_Cabeceiras_de_Basto.zip;http://localhost:8000/data/Braga/Cabeceiras_de_Basto/OSM_gis_osm_railways_free_1_Cabeceiras_de_Basto.zip;HTTP 404
Celorico de Basto;Braga;OSM:gis_osm_places_a_free_1;data/Braga/Celorico_de_Basto/OSM_gis_osm_places_a_free_1_Celorico_de_Basto.zip;http://localhost:8000/data/Braga/Celorico_de_Basto/OSM_gis_osm_places_a_free_1_Celorico_de_Basto.zip;HTTP 404
Celorico de Basto;Braga;OSM:gis_osm_protected_areas_a_free_1;data/Braga/Celorico_de_Basto/OSM_gis_osm_protected_areas_a_free_1_Celorico_de_Basto.zip;http://localhost:8000/data/Braga/Celorico_de_Basto/OSM_gis_osm_protected_areas_a_free_1_Celorico_de_Basto.zip;HTTP 404
Celorico de Basto;Braga;OSM:gis_osm_railways_free_1;data/Braga/Celorico_de_Basto/OSM_gis_osm_railways_free_1_Celorico_de_Basto.zip;http://localhost:8000/data/Braga/Celorico_de_Basto/OSM_gis_osm_railways_free_1_Celorico_de_Basto.zip;HTTP 404
Esposende;Braga;OSM:gis_osm_railways_free_1;data/Braga/Esposende/OSM_gis_osm_railways_free_1_Esposende.zip;http://localhost:8000/data/Braga/Esposende/OSM_gis_osm_railways_free_1_Esposende.zip;HTTP 404
Fafe;Braga;OSM:gis_osm_places_a_free_1;data/Braga/Fafe/OSM_gis_osm_places_a_free_1_Fafe.zip;http://localhost:8000/data/Braga/Fafe/OSM_gis_osm_places_a_free_1_Fafe.zip;HTTP 404
Fafe;Braga;OSM:gis_osm_protected_areas_a_free_1;data/Braga/Fafe/OSM_gis_osm_protected_areas_a_free_1_Fafe.zip;http://localhost:8000/data/Braga/Fafe/OSM_gis_osm_protected_areas_a_free_1_Fafe.zip;HTTP 404
Fafe;Braga;OSM:gis_osm_railways_free_1;data/Braga/Fafe/OSM_gis_osm_railways_free_1_Fafe.zip;http://localhost:8000/data/Braga/Fafe/OSM_gis_osm_railways_free_1_Fafe.zip;HTTP 404
Póvoa de Lanhoso;Braga;OSM:gis_osm_places_a_free_1;data/Braga/Póvoa_de_Lanhoso/OSM_gis_osm_places_a_free_1_Póvoa_de_Lanhoso.zip;http://localhost:8000/data/Braga/P%C3%B3voa_de_Lanhoso/OSM_gis_osm_places_a_free_1_P%C3%B3voa_de_Lanhoso.zip;HTTP 404
Póvoa de Lanhoso;Braga;OSM:gis_osm_railways_free_1;data/Braga/Póvoa_de_Lanhoso/OSM_gis_osm_railways_free_1_Póvoa_de_Lanhoso.zip;http://localhost:8000/data/Braga/P%C3%B3voa_de_Lanhoso/OSM_gis_osm_railways_free_1_P%C3%B3voa_de_Lanhoso.zip;HTTP 404
Terras de Bouro;Braga;OSM:gis_osm_railways_free_1;data/Braga/Terras_de_Bouro/OSM_gis_osm_railways_free_1_Terras_de_Bouro.zip;http://localhost:8000/data/Braga/Terras_de_Bouro/OSM_gis_osm_railways_free_1_Terras_de_Bouro.zip;HTTP 404
Vieira do Minho;Braga;OSM:gis_osm_railways_free_1;data/Braga/Vieira_do_Minho/OSM_gis_osm_railways_free_1_Vieira_do_Minho.zip;http://localhost:8000/data/Braga/Vieira_do_Minho/OSM_gis_osm_railways_free_1_Vieira_do_Minho.zip;HTTP 404
Vila Verde;Braga;OSM:gis_osm_railways_free_1;data/Braga/Vila_Verde/OSM_gis_osm_railways_free_1_Vila_Verde.zip;http://localhost:8000/data/Braga/Vila_Verde/OSM_gis_osm_railways_free_1_Vila_Verde.zip;HTTP 404
Vizela;Braga;OSM:gis_osm_natural_a_free_1;data/Braga/Vizela/OSM_gis_osm_natural_a_free_1_Vizela.zip;http://localhost:8000/data/Braga/Vizela/OSM_gis_osm_natural_a_free_1_Vizela.zip;HTTP 404
Vizela;Braga;OSM:gis_osm_places_a_free_1;data/Braga/Vizela/OSM_gis_osm_places_a_free_1_Vizela.zip;http://localhost:8000/data/Braga/Vizela/OSM_gis_osm_places_a_free_1_Vizela.zip;HTTP 404
Vizela;Braga;OSM:gis_osm_protected_areas_a_free_1;data/Braga/Vizela/OSM_gis_osm_protected_areas_a_free_1_Vizela.zip;http://localhost:8000/data/Braga/Vizela/OSM_gis_osm_protected_areas_a_free_1_Vizela.zip;HTTP 404
Alfândega da Fé;Bragança;OSM:gis_osm_natural_a_free_1;data/Bragança/Alfândega_da_Fé/OSM_gis_osm_natural_a_free_1_Alfândega_da_Fé.zip;http://localhost:8000/data/Bragan%C3%A7a/Alf%C3%A2ndega_da_F%C3%A9/OSM_gis_osm_natural_a_free_1_Alf%C3%A2ndega_da_F%C3%A9.zip;HTTP 404
Alfândega da Fé;Bragança;OSM:gis_osm_places_a_free_1;data/Bragança/Alfândega_da_Fé/OSM_gis_osm_places_a_free_1_Alfândega_da_Fé.zip;http://localhost:8000/data/Bragan%C3%A7a/Alf%C3%A2ndega_da_F%C3%A9/OSM_gis_osm_places_a_free_1_Alf%C3%A2ndega_da_F%C3%A9.zip;HTTP 404
Alfândega da Fé;Bragança;OSM:gis_osm_railways_free_1;data/Bragança/Alfândega_da_Fé/OSM_gis_osm_railways_free_1_Alfândega_da_Fé.zip;http://localhost:8000/data/Bragan%C3%A7a/Alf%C3%A2ndega_da_F%C3%A9/OSM_gis_osm_railways_free_1_Alf%C3%A2ndega_da_F%C3%A9.zip;HTTP 404
Bragança;Bragança;OSM:gis_osm_natural_a_free_1;data/Bragança/Bragança/OSM_gis_osm_natural_a_free_1_Bragança.zip;http://localhost:8000/data/Bragan%C3%A7a/Bragan%C3%A7a/OSM_gis_osm_natural_a_free_1_Bragan%C3%A7a.zip;HTTP 404
Bragança;Bragança;OSM:gis_osm_places_a_free_1;data/Bragança/Bragança/OSM_gis_osm_places_a_free_1_Bragança.zip;http://localhost:8000/data/Bragan%C3%A7a/Bragan%C3%A7a/OSM_gis_osm_places_a_free_1_Bragan%C3%A7a.zip;HTTP 404
Bragança;Bragança;OSM:gis_osm_railways_free_1;data/Bragança/Bragança/OSM_gis_osm_railways_free_1_Bragança.zip;http://localhost:8000/data/Bragan%C3%A7a/Bragan%C3%A7a/OSM_gis_osm_railways_free_1_Bragan%C3%A7a.zip;HTTP 404
Carrazeda de Ansiães;Bragança;OSM:gis_osm_places_a_free_1;data/Bragança/Carrazeda_de_Ansiães/OSM_gis_osm_places_a_free_1_Carrazeda_de_Ansiães.zip;http://localhost:8000/data/Bragan%C3%A7a/Carrazeda_de_Ansi%C3%A3es/OSM_gis_osm_places_a_free_1_Carrazeda_de_Ansi%C3%A3es.zip;HTTP 404
Freixo de Espada à Cinta;Bragança;OSM:gis_osm_places_a_free_1;data/Bragança/Freixo_de_Espada_à_Cinta/OSM_gis_osm_places_a_free_1_Freixo_de_Espada_à_Cinta.zip;http://localhost:8000/data/Bragan%C3%A7a/Freixo_de_Espada_%C3%A0_Cinta/OSM_gis_osm_places_a_free_1_Freixo_de_Espada_%C3%A0_Cinta.zip;HTTP 404
