municipio;distrito;tipo;caminho_relativo;url;motivo
Freixo de Espada à Cinta;Bragança;OSM:gis_osm_railways_free_1;data/Bragança/Freixo_de_Espada_à_Cinta/OSM_gis_osm_railways_free_1_Freixo_de_Espada_à_Cinta.zip;http://localhost:8000/data/Bragan%C3%A7a/Freixo_de_Espada_%C3%A0_Cinta/OSM_gis_osm_railways_free_1_Freixo_de_Espada_%C3%A0_Cinta.zip;HTTP 404
Macedo de Cavaleiros;Bragança;OSM:gis_osm_railways_free_1;data/Bragança/Macedo_de_Cavaleiros/OSM_gis_osm_railways_free_1_Macedo_de_Cavaleiros.zip;http://localhost:8000/data/Bragan%C3%A7a/Macedo_de_Cavaleiros/OSM_gis_osm_railways_free_1_Macedo_de_Cavaleiros.zip;HTTP 404
Miranda do Douro;Bragança;OSM:gis_osm_places_a_free_1;data/Bragança/Miranda_do_Douro/OSM_gis_osm_places_a_free_1_Miranda_do_Douro.zip;http://localhost:8000/data/Bragan%C3%A7a/Miranda_do_Douro/OSM_gis_osm_places_a_free_1_Miranda_do_Douro.zip;HTTP 404
Miranda do Douro;Bragança;OSM:gis_osm_railways_free_1;data/Bragança/Miranda_do_Douro/OSM_gis_osm_railways_free_1_Miranda_do_Douro.zip;http://localhost:8000/data/Bragan%C3%A7a/Miranda_do_Douro/OSM_gis_osm_railways_free_1_Miranda_do_Douro.zip;HTTP 404
Mirandela;Bragança;OSM:gis_osm_railways_free_1;data/Bragança/Mirandela/OSM_gis_osm_railways_free_1_Mirandela.zip;http://localhost:8000/data/Bragan%C3%A7a/Mirandela/OSM_gis_osm_railways_free_1_Mirandela.zip;HTTP 404
Mogadouro;Bragança;OSM:gis_osm_natural_a_free_1;data/Bragança/Mogadouro/OSM_gis_osm_natural_a_free_1_Mogadouro.zip;http://localhost:8000/data/Bragan%C3%A7a/Mogadouro/OSM_gis_osm_natural_a_free_1_Mogadouro.zip;HTTP 404
Mogadouro;Bragança;OSM:gis_osm_places_a_free_1;data/Bragança/Mogadouro/OSM_gis_osm_places_a_free_1_Mogadouro.zip;http://localhost:8000/data/Bragan%C3%A7a/Mogadouro/OSM_gis_osm_places_a_free_1_Mogadouro.zip;HTTP 404
Mogadouro;Bragança;OSM:gis_osm_railways_free_1;data/Bragança/Mogadouro/OSM_gis_osm_railways_free_1_Mogadouro.zip;http://localhost:8000/data/Bragan%C3%A7a/Mogadouro/OSM_gis_osm_railways_free_1_Mogadouro.zip;HTTP 404
Torre de Moncorvo;Bragança;OSM:gis_osm_places_a_free_1;data/Bragança/Torre_de_Moncorvo/OSM_gis_osm_places_a_free_1_Torre_de_Moncorvo.zip;http://localhost:8000/data/Bragan%C3%A7a/Torre_de_Moncorvo/OSM_gis_osm_places_a_free_1_Torre_de_Moncorvo.zip;HTTP 404
Torre de Moncorvo;Bragança;OSM:gis_osm_railways_free_1;data/Bragança/Torre_de_Moncorvo/OSM_gis_osm_railways_free_1_Torre_de_Moncorvo.zip;http://localhost:8000/data/Bragan%C3%A7a/Torre_de_Moncorvo/OSM_gis_osm_railways_free_1_Torre_de_Moncorvo.zip;HTTP 404
Vila Flor;Bragança;OSM:gis_osm_natural_a_free_1;data/Bragança/Vila_Flor/OSM_gis_osm_natural_a_free_1_Vila_Flor.zip;http://localhost:8000/data/Bragan%C3%A7a/Vila_Flor/OSM_gis_osm_natural_a_free_1_Vila_Flor.zip;HTTP 404
Vila Flor;Bragança;OSM:gis_osm_places_a_free_1;data/Bragança/Vila_Flor/OSM_gis_osm_places_a_free_1_Vila_Flor.zip;http://localhost:8000/data/Bragan%C3%A7a/Vila_Flor/OSM_gis_osm_places_a_free_1_Vila_Flor.zip;HTTP 404
Vila Flor;Bragança;OSM:gis_osm_railways_free_1;data/Bragança/Vila_Flor/OSM_gis_osm_railways_free_1_Vila_Flor.zip;http://localhost:8000/data/Bragan%C3%A7a/Vila_Flor/OSM_gis_osm_railways_free_1_Vila_Flor.zip;HTTP 404
Vimioso;Bragança;OSM:gis_osm_places_a_free_1;data/Bragança/Vimioso/OSM_gis_osm_places_a_free_1_Vimioso.zip;http://localhost:8000/data/Bragan%C3%A7a/Vimioso/OSM_gis_osm_places_a_free_1_Vimioso.zip;HTTP 404
Vimioso;Bragança;OSM:gis_osm_protected_areas_a_free_1;data/Bragança/Vimioso/OSM_gis_osm_protected_areas_a_free_1_Vimioso.zip;http://localhost:8000/data/Bragan%C3%A7a/Vimioso/OSM_gis_osm_protected_areas_a_free_1_Vimioso.zip;HTTP 404
Vimioso;Bragança;OSM:gis_osm_railways_free_1;data/Bragança/Vimioso/OSM_gis_osm_railways_free_1_Vimioso.zip;http://localhost:8000/data/Bragan%C3%A7a/Vimioso/OSM_gis_osm_railways_free_1_Vimioso.zip;HTTP 404
Vinhais;Bragança;OSM:gis_osm_places_a_free_1;data/Bragança/Vinhais/OSM_gis_osm_places_a_free_1_Vinhais.zip;http://localhost:8000/data/Bragan%C3%A7a/Vinhais/OSM_gis_osm_places_a_free_1_Vinhais.zip;HTTP 404
Vinhais;Bragança;OSM:gis_osm_railways_free_1;data/Bragança/Vinhais/OSM_gis_osm_railways_free_1_Vinhais.zip;http://localhost:8000/data/Bragan%C3%A7a/Vinhais/OSM_gis_osm_railways_free_1_Vinhais.zip;HTTP 404
Belmonte;Castelo Branco;OSM:gis_osm_natural_a_free_1;data/Castelo_Branco/Belmonte/OSM_gis_osm_natural_a_free_1_Belmonte.zip;http://localhost:8000/data/Castelo_Branco/Belmonte/OSM_gis_osm_natural_a_free_1_Belmonte.zip;HTTP 404
Belmonte;Castelo Branco;OSM:gis_osm_places_a_free_1;data/Castelo_Branco/Belmonte/OSM_gis_osm_places_a_free_1_Belmonte.zip;http://localhost:8000/data/Castelo_Branco/Belmonte/OSM_gis_osm_places_a_free_1_Belmonte.zip;HTTP 404
Fundão;Castelo Branco;OSM:gis_osm_places_a_free_1;data/Castelo_Branco/Fundão/OSM_gis_osm_places_a_free_1_Fundão.zip;http://localhost:8000/data/Castelo_Branco/Fund%C3%A3o/OSM_gis_osm_places_a_free_1_Fund%C3%A3o.zip;HTTP 404
Idanha-a-Nova;Castelo Branco;OSM:gis_osm_natural_a_free_1;data/Castelo_Branco/Idanha-a-Nova/OSM_gis_osm_natural_a_free_1_Idanha-a-Nova.zip;http://localhost:8000/data/Castelo_Branco/Idanha-a-Nova/OSM_gis_osm_natural_a_free_1_Idanha-a-Nova.zip;HTTP 404
Idanha-a-Nova;Castelo Branco;OSM:gis_osm_railways_free_1;data/Castelo_Branco/Idanha-a-Nova/OSM_gis_osm_railways_free_1_Idanha-a-Nova.zip;http://localhost:8000/data/Castelo_Branco/Idanha-a-Nova/OSM_gis_osm_railways_free_1_Idanha-a-Nova.zip;HTTP 404
Oleiros;Castelo Branco;OSM:gis_osm_places_a_free_1;data/Castelo_Branco/Oleiros/OSM_gis_osm_places_a_free_1_Oleiros.zip;http://localhost:8000/data/Castelo_Branco/Oleiros/OSM_gis_osm_places_a_free_1_Oleiros.zip;HTTP 404
Oleiros;Castelo Branco;OSM:gis_osm_protected_areas_a_free_1;data/Castelo_Branco/Oleiros/OSM_gis_osm_protected_areas_a_free_1_Oleiros.zip;http://localhost:8000/data/Castelo_Branco/Oleiros/OSM_gis_osm_protected_areas_a_free_1_Oleiros.zip;HTTP 404
Oleiros;Castelo Branco;OSM:gis_osm_railways_free_1;data/Castelo_Branco/Oleiros/OSM_gis_osm_railways_free_1_Oleiros.zip;http://localhost:8000/data/Castelo_Branco/Oleiros/OSM_gis_osm_railways_free_1_Oleiros.zip;HTTP 404
Penamacor;Castelo Branco;OSM:gis_osm_places_a_free_1;data/Castelo_Branco/Penamacor/OSM_gis_osm_places_a_free_1_Penamacor.zip;http://localhost:8000/data/Castelo_Branco/Penamacor/OSM_gis_osm_places_a_free_1_Penamacor.zip;HTTP 404
Penamacor;Castelo Branco;OSM:gis_osm_railways_free_1;data/Castelo_Branco/Penamacor/OSM_gis_osm_railways_free_1_Penamacor.zip;http://localhost:8000/data/Castelo_Branco/Penamacor/OSM_gis_osm_railways_free_1_Penamacor.zip;HTTP 404
Proença-a-Nova;Castelo Branco;OSM:gis_osm_protected_areas_a_free_1;data/Castelo_Branco/Proença-a-Nova/OSM_gis_osm_protected_areas_a_free_1_Proença-a-Nova.zip;http://localhost:8000/data/Castelo_Branco/Proen%C3%A7a-a-Nova/OSM_gis_osm_protected_areas_a_free_1_Proen%C3%A7a-a-Nova.zip;HTTP 404
Proença-a-Nova;Castelo Branco;OSM:gis_osm_railways_free_1;data/Castelo_Branco/Proença-a-Nova/OSM_gis_osm_railways_free_1_Proença-a-Nova.zip;http://localhost:8000/data/Castelo_Branco/Proen%C3%A7a-a-Nova/OSM_gis_osm_railways_free_1_Proen%C3%A7a-a-Nova.zip;HTTP 404
Sertã;Castelo Branco;OSM:gis_osm_protected_areas_a_free_1;data/Castelo_Branco/Sertã/OSM_gis_osm_protected_areas_a_free_1_Sertã.zip;http://localhost:8000/data/Castelo_Branco/Sert%C3%A3/OSM_gis_osm_protected_areas_a_free_1_Sert%C3%A3.zip;HTTP 404
Sertã;Castelo Branco;OSM:gis_osm_railways_free_1;data/Castelo_Branco/Sertã/OSM_gis_osm_railways_free_1_Sertã.zip;http://localhost:8000/data/Castelo_Branco/Sert%C3%A3/OSM_gis_osm_railways_free_1_Sert%C3%A3.zip;HTTP 404
Vila Velha de Ródão;Castelo Branco;OSM:gis_osm_natural_a_free_1;data/Castelo_Branco/Vila_Velha_de_Ródão/OSM_gis_osm_natural_a_free_1_Vila_Velha_de_Ródão.zip;http://localhost:8000/data/Castelo_Branco/Vila_Velha_de_R%C3%B3d%C3%A3o/OSM_gis_osm_natural_a_free_1_Vila_Velha_de_R%C3%B3d%C3%A3o.zip;HTTP 404
Vila Velha de Ródão;Castelo Branco;OSM:gis_osm_places_a_free_1;data/Castelo_Branco/Vila_Velha_de_Ródão/OSM_gis_osm_places_a_free_1_Vila_Velha_de_Ródão.zip;http://localhost:8000/data/Castelo_Branco/Vila_Velha_de_R%C3%B3d%C3%A3o/OSM_gis_osm_places_a_free_1_Vila_Velha_de_R%C3%B3d%C3%A3o.zip;HTTP 404
Vila de Rei;Castelo Branco;OSM:gis_osm_places_a_free_1;data/Castelo_Branco/Vila_de_Rei/OSM_gis_osm_places_a_free_1_Vila_de_Rei.zip;http://localhost:8000/data/Castelo_Branco/Vila_de_Rei/OSM_gis_osm_places_a_free_1_Vila_de_Rei.zip;HTTP 404
Vila de Rei;Castelo Branco;OSM:gis_osm_protected_areas_a_free_1;data/Castelo_Branco/Vila_de_Rei/OSM_gis_osm_protected_areas_a_free_1_Vila_de_Rei.zip;http://localhost:8000/data/Castelo_Branco/Vila_de_Rei/OSM_gis_osm_protected_areas_a_free_1_Vila_de_Rei.zip;HTTP 404
Vila de Rei;Castelo Branco;OSM:gis_osm_railways_free_1;data/Castelo_Branco/Vila_de_Rei/OSM_gis_osm_railways_free_1_Vila_de_Rei.zip;http://localhost:8000/data/Castelo_Branco/Vila_de_Rei/OSM_gis_osm_railways_free_1_Vila_de_Rei.zip;HTTP 404
Arganil;Coimbra;OSM:gis_osm_places_a_free_1;data/Coimbra/Arganil/OSM_gis_osm_places_a_free_1_Arganil.zip;http://localhost:8000/data/Coimbra/Arganil/OSM_gis_osm_places_a_free_1_Arganil.zip;HTTP 404
Arganil;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Arganil/OSM_gis_osm_railways_free_1_Arganil.zip;http://localhost:8000/data/Coimbra/Arganil/OSM_gis_osm_railways_free_1_Arganil.zip;HTTP 404
Cantanhede;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Cantanhede/OSM_gis_osm_railways_free_1_Cantanhede.zip;http://localhost:8000/data/Coimbra/Cantanhede/OSM_gis_osm_railways_free_1_Cantanhede.zip;HTTP 404
Condeixa-a-Nova;Coimbra;OSM:gis_osm_places_a_free_1;data/Coimbra/Condeixa-a-Nova/OSM_gis_osm_places_a_free_1_Condeixa-a-Nova.zip;http://localhost:8000/data/Coimbra/Condeixa-a-Nova/OSM_gis_osm_places_a_free_1_Condeixa-a-Nova.zip;HTTP 404
Condeixa-a-Nova;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Condeixa-a-Nova/OSM_gis_osm_railways_free_1_Condeixa-a-Nova.zip;http://localhost:8000/data/Coimbra/Condeixa-a-Nova/OSM_gis_osm_railways_free_1_Condeixa-a-Nova.zip;HTTP 404
Góis;Coimbra;OSM:gis_osm_places_a_free_1;data/Coimbra/Góis/OSM_gis_osm_places_a_free_1_Góis.zip;http://localhost:8000/data/Coimbra/G%C3%B3is/OSM_gis_osm_places_a_free_1_G%C3%B3is.zip;HTTP 404
Góis;Coimbra;OSM:gis_osm_protected_areas_a_free_1;data/Coimbra/Góis/OSM_gis_osm_protected_areas_a_free_1_Góis.zip;http://localhost:8000/data/Coimbra/G%C3%B3is/OSM_gis_osm_protected_areas_a_free_1_G%C3%B3is.zip;HTTP 404
Góis;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Góis/OSM_gis_osm_railways_free_1_Góis.zip;http://localhost:8000/data/Coimbra/G%C3%B3is/OSM_gis_osm_railways_free_1_G%C3%B3is.zip;HTTP 404
Lousã;Coimbra;OSM:gis_osm_protected_areas_a_free_1;data/Coimbra/Lousã/OSM_gis_osm_protected_areas_a_free_1_Lousã.zip;http://localhost:8000/data/Coimbra/Lous%C3%A3/OSM_gis_osm_protected_areas_a_free_1_Lous%C3%A3.zip;HTTP 404
Lousã;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Lousã/OSM_gis_osm_railways_free_1_Lousã.zip;http://localhost:8000/data/Coimbra/Lous%C3%A3/OSM_gis_osm_railways_free_1_Lous%C3%A3.zip;HTTP 404
Miranda do Corvo;Coimbra;OSM:gis_osm_protected_areas_a_free_1;data/Coimbra/Miranda_do_Corvo/OSM_gis_osm_protected_areas_a_free_1_Miranda_do_Corvo.zip;http://localhost:8000/data/Coimbra/Miranda_do_Corvo/OSM_gis_osm_protected_areas_a_free_1_Miranda_do_Corvo.zip;HTTP 404
Miranda do Corvo;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Miranda_do_Corvo/OSM_gis_osm_railways_free_1_Miranda_do_Corvo.zip;http://localhost:8000/data/Coimbra/Miranda_do_Corvo/OSM_gis_osm_railways_free_1_Miranda_do_Corvo.zip;HTTP 404
Oliveira do Hospital;Coimbra;OSM:gis_osm_places_a_free_1;data/Coimbra/Oliveira_do_Hospital/OSM_gis_osm_places_a_free_1_Oliveira_do_Hospital.zip;http://localhost:8000/data/Coimbra/Oliveira_do_Hospital/OSM_gis_osm_places_a_free_1_Oliveira_do_Hospital.zip;HTTP 404
Oliveira do Hospital;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Oliveira_do_Hospital/OSM_gis_osm_railways_free_1_Oliveira_do_Hospital.zip;http://localhost:8000/data/Coimbra/Oliveira_do_Hospital/OSM_gis_osm_railways_free_1_Oliveira_do_Hospital.zip;HTTP 404
Pampilhosa da Serra;Coimbra;OSM:gis_osm_protected_areas_a_free_1;data/Coimbra/Pampilhosa_da_Serra/OSM_gis_osm_protected_areas_a_free_1_Pampilhosa_da_Serra.zip;http://localhost:8000/data/Coimbra/Pampilhosa_da_Serra/OSM_gis_osm_protected_areas_a_free_1_Pampilhosa_da_Serra.zip;HTTP 404
Pampilhosa da Serra;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Pampilhosa_da_Serra/OSM_gis_osm_railways_free_1_Pampilhosa_da_Serra.zip;http://localhost:8000/data/Coimbra/Pampilhosa_da_Serra/OSM_gis_osm_railways_free_1_Pampilhosa_da_Serra.zip;HTTP 404
Penacova;Coimbra;OSM:gis_osm_protected_areas_a_free_1;data/Coimbra/Penacova/OSM_gis_osm_protected_areas_a_free_1_Penacova.zip;http://localhost:8000/data/Coimbra/Penacova/OSM_gis_osm_protected_areas_a_free_1_Penacova.zip;HTTP 404
Penacova;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Penacova/OSM_gis_osm_railways_free_1_Penacova.zip;http://localhost:8000/data/Coimbra/Penacova/OSM_gis_osm_railways_free_1_Penacova.zip;HTTP 404
Penela;Coimbra;OSM:gis_osm_protected_areas_a_free_1;data/Coimbra/Penela/OSM_gis_osm_protected_areas_a_free_1_Penela.zip;http://localhost:8000/data/Coimbra/Penela/OSM_gis_osm_protected_areas_a_free_1_Penela.zip;HTTP 404
Penela;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Penela/OSM_gis_osm_railways_free_1_Penela.zip;http://localhost:8000/data/Coimbra/Penela/OSM_gis_osm_railways_free_1_Penela.zip;HTTP 404
Soure;Coimbra;OSM:gis_osm_natural_a_free_1;data/Coimbra/Soure/OSM_gis_osm_natural_a_free_1_Soure.zip;http://localhost:8000/data/Coimbra/Soure/OSM_gis_osm_natural_a_free_1_Soure.zip;HTTP 404
Soure;Coimbra;OSM:gis_osm_protected_areas_a_free_1;data/Coimbra/Soure/OSM_gis_osm_protected_areas_a_free_1_Soure.zip;http://localhost:8000/data/Coimbra/Soure/OSM_gis_osm_protected_areas_a_free_1_Soure.zip;HTTP 404
Tábua;Coimbra;OSM:gis_osm_places_a_free_1;data/Coimbra/Tábua/OSM_gis_osm_places_a_free_1_Tábua.zip;http://localhost:8000/data/Coimbra/T%C3%A1bua/OSM_gis_osm_places_a_free_1_T%C3%A1bua.zip;HTTP 404
Tábua;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Tábua/OSM_gis_osm_railways_free_1_Tábua.zip;http://localhost:8000/data/Coimbra/T%C3%A1bua/OSM_gis_osm_railways_free_1_T%C3%A1bua.zip;HTTP 404
Vila Nova de Poiares;Coimbra;OSM:gis_osm_natural_a_free_1;data/Coimbra/Vila_Nova_de_Poiares/OSM_gis_osm_natural_a_free_1_Vila_Nova_de_Poiares.zip;http://localhost:8000/data/Coimbra/Vila_Nova_de_Poiares/OSM_gis_osm_natural_a_free_1_Vila_Nova_de_Poiares.zip;HTTP 404
Vila Nova de Poiares;Coimbra;OSM:gis_osm_places_a_free_1;data/Coimbra/Vila_Nova_de_Poiares/OSM_gis_osm_places_a_free_1_Vila_Nova_de_Poiares.zip;http://localhost:8000/data/Coimbra/Vila_Nova_de_Poiares/OSM_gis_osm_places_a_free_1_Vila_Nova_de_Poiares.zip;HTTP 404
Vila Nova de Poiares;Coimbra;OSM:gis_osm_protected_areas_a_free_1;data/Coimbra/Vila_Nova_de_Poiares/OSM_gis_osm_protected_areas_a_free_1_Vila_Nova_de_Poiares.zip;http://localhost:8000/data/Coimbra/Vila_Nova_de_Poiares/OSM_gis_osm_protected_areas_a_free_1_Vila_Nova_de_Poiares.zip;HTTP 404
Vila Nova de Poiares;Coimbra;OSM:gis_osm_railways_free_1;data/Coimbra/Vila_Nova_de_Poiares/OSM_gis_osm_railways_free_1_Vila_Nova_de_Poiares.zip;http://localhost:8000/data/Coimbra/Vila_Nova_de_Poiares/OSM_gis_osm_railways_free_1_Vila_Nova_de_Poiares.zip;HTTP 404
Albufeira;Faro;OSM:gis_osm_places_a_free_1;data/Faro/Albufeira/OSM_gis_osm_places_a_free_1_Albufeira.zip;http://localhost:8000/data/Faro/Albufeira/OSM_gis_osm_places_a_free_1_Albufeira.zip;HTTP 404
Alcoutim;Faro;OSM:gis_osm_railways_free_1;data/Faro/Alcoutim/OSM_gis_osm_railways_free_1_Alcoutim.zip;http://localhost:8000/data/Faro/Alcoutim/OSM_gis_osm_railways_free_1_Alcoutim.zip;HTTP 404
Aljezur;Faro;OSM:gis_osm_places_a_free_1;data/Faro/Aljezur/OSM_gis_osm_places_a_free_1_Aljezur.zip;http://localhost:8000/data/Faro/Aljezur/OSM_gis_osm_places_a_free_1_Aljezur.zip;HTTP 404
Aljezur;Faro;OSM:gis_osm_railways_free_1;data/Faro/Aljezur/OSM_gis_osm_railways_free_1_Aljezur.zip;http://localhost:8000/data/Faro/Aljezur/OSM_gis_osm_railways_free_1_Aljezur.zip;HTTP 404
Lagoa;Faro;OSM:gis_osm_places_a_free_1;data/Faro/Lagoa/OSM_gis_osm_places_a_free_1_Lagoa.zip;http://localhost:8000/data/Faro/Lagoa/OSM_gis_osm_places_a_free_1_Lagoa.zip;HTTP 404
Monchique;Faro;OSM:gis_osm_railways_free_1;data/Faro/Monchique/OSM_gis_osm_railways_free_1_Monchique.zip;http://localhost:8000/data/Faro/Monchique/OSM_gis_osm_railways_free_1_Monchique.zip;HTTP 404
São Brás de Alportel;Faro;OSM:gis_osm_natural_a_free_1;data/Faro/São_Brás_de_Alportel/OSM_gis_osm_natural_a_free_1_São_Brás_de_Alportel.zip;http://localhost:8000/data/Faro/S%C3%A3o_Br%C3%A1s_de_Alportel/OSM_gis_osm_natural_a_free_1_S%C3%A3o_Br%C3%A1s_de_Alportel.zip;HTTP 404
São Brás de Alportel;Faro;OSM:gis_osm_protected_areas_a_free_1;data/Faro/São_Brás_de_Alportel/OSM_gis_osm_protected_areas_a_free_1_São_Brás_de_Alportel.zip;http://localhost:8000/data/Faro/S%C3%A3o_Br%C3%A1s_de_Alportel/OSM_gis_osm_protected_areas_a_free_1_S%C3%A3o_Br%C3%A1s_de_Alportel.zip;HTTP 404
São Brás de Alportel;Faro;OSM:gis_osm_railways_free_1;data/Faro/São_Brás_de_Alportel/OSM_gis_osm_railways_free_1_São_Brás_de_Alportel.zip;http://localhost:8000/data/Faro/S%C3%A3o_Br%C3%A1s_de_Alportel/OSM_gis_osm_railways_free_1_S%C3%A3o_Br%C3%A1s_de_Alportel.zip;HTTP 404
Aguiar da Beira;Guarda;OSM:gis_osm_places_a_free_1;data/Guarda/Aguiar_da_Beira/OSM_gis_osm_places_a_free_1_Aguiar_da_Beira.zip;http://localhost:8000/data/Guarda/Aguiar_da_Beira/OSM_gis_osm_places_a_free_1_Aguiar_da_Beira.zip;HTTP 404
Aguiar da Beira;Guarda;OSM:gis_osm_protected_areas_a_free_1;data/Guarda/Aguiar_da_Beira/OSM_gis_osm_protected_areas_a_free_1_Aguiar_da_Beira.zip;http://localhost:8000/data/Guarda/Aguiar_da_Beira/OSM_gis_osm_protected_areas_a_free_1_Aguiar_da_Beira.zip;HTTP 404
